index,category_name,category_id,question,answer,choice,additional
380,Necessary Arithmetic Operations Test,RG3,"A store sells hamburger at $1.50 per pound. How much hamburger could Jim serve to each of 5 people, if he could only afford to spend $4.00 for the meat?",A,divide and divide;;multiply and add;;subtract and multiply;;divide and multiply,
381,Necessary Arithmetic Operations Test,RG3,A sweater marked $40 was sold for $29.95 during a sale. What was the percent reduction?,B,divide and add;;subtract and divide;;multiply and subtract;;add and divide,
382,Necessary Arithmetic Operations Test,RG3,"At the beginning of a month, a car rental organization rented 37 cars. During the month, 32 of these cars were returned. How many new rentals had been made if at the end of the month, there was a total of 43 cars rented?",B,subtract and divide;;subtract and subtract;;add and subtract;;multiply and add,
383,Necessary Arithmetic Operations Test,RG3,"As a result of selling 1,000 shares of stock at $75.00 per share, the assets of a certain corporation doubled. What were the corporation's total assets after the stock had been sold?",D,multiply and divide;;add and multiply;;add and subtract;;multiply and multiply,
384,Necessary Arithmetic Operations Test,RG3,The Hernandez family generally squeeze 1½ oranges for a glass of orange juice. The average cost of the oranges they bought during one year was $0.20 per orange. What did it cost them for the 827 glasses of juice that they drank during the year?,C,multiply and subtract;;add and divide;;multiply and multiply;;divide and multiply,
385,Necessary Arithmetic Operations Test,RG3,"If chocolate bars are sold by the dozen at the cost of $6.00, how much does each bar cost?",B,multiply;;divide;;add;;subtract,
386,Necessary Arithmetic Operations Test,RG3,"If a woman can weave one small rug in three days, what is the least number of days that she would need to complete 6 of these rugs?",C,add;;subtract;;multiply;;divide,
387,Necessary Arithmetic Operations Test,RG3,"A book club is giving its members a discount of $2.00 on each book. If the members buy a total of 1,721 books in a certain month, how much is the total discount for that month?",B,divide;;multiply;;subtract;;add,
388,Necessary Arithmetic Operations Test,RG3,"If 2 inches are added to the length of a rectangle, its area is increased by ½ sq. inch. What is the height of the rectangle?",A,divide;;add;;multiply;;subtract,
389,Necessary Arithmetic Operations Test,RG3,"Elena needed to drive the 250 miles from New York City to Boston, Massachusetts. If she left New York City at 7:30 A.M. and arrived in Boston at 12:30 P.M., what was her average speed in miles per hour?",D,add and subtract;;divide and multiply;;multiply and add;;subtract and divide,
390,Necessary Arithmetic Operations Test,RG3,"A portable color television set can be purchased with cash for $340, or it can be purchased on the installment plan for $22 a month for 18 months. How much more does the television set cost on the installment plan?",D,multiply and add;;add and divide;;subtract and divide;;multiply and subtract,
391,Necessary Arithmetic Operations Test,RG3,A newsstand buys newspapers for 15 cents each and sells them for 25 cents each. How many newspapers must be sold to make a profit of $8.00 per day?,A,subtract and divide;;multiply and subtract;;divide and multiply;;add and divide,
392,Necessary Arithmetic Operations Test,RG3,"At the first of the year, a store's inventory showed goods worth $31,250. During February the store purchased merchandise worth $29,834. In March a fire completely destroyed the store. The owner claimed a merchandise loss of $47,420. How much merchandise had been sold before the fire occurred?",D,multiply and subtract;;subtract and add;;multiply and add;;add and subtract,
393,Necessary Arithmetic Operations Test,RG3,"A clothing store took in $93,752 in cash from one year's sales. At the end of the year there was also $7,952 outstanding in uncollected accounts. If the store expects to collect 95% of these accounts, how much will it eventually take in for the year's sales?",D,subtract and multiply;;divide and add;;subtract and divide;;multiply and add,
394,Necessary Arithmetic Operations Test,RG3,"A topographical map on which 1 inch equals 50 miles shows that a point 1 inch from the seacoast is 1,500 feet above sea level. What is the average number of feet that the terrain must climb every 5 miles in order to reach that height?",B,multiply and subtract;;divide and divide;;add and divide;;multiply and multiply,
395,Necessary Arithmetic Operations Test,RG3,"A farm family have their house and barn insured for $152,000. The yearly premium rate is $2.07 per $100. How much does this insurance cost each year?",C,divide and add;;add and multiply;;divide and multiply;;subtract and divide,
396,Necessary Arithmetic Operations Test,RG3,Jane is eight years old and has been given an allowance of $3.00 per week. Each year she will get a raise of $2.00 per week. How much will her weekly allowance be 10 years from now?,A,multiply and add;;subtract and divide;;divide and subtract;;add and multiply,
397,Necessary Arithmetic Operations Test,RG3,"Luis owns a power boat which uses 54 gallons of gasoline every 6 hours when it is cruising a 1/4 throttle. If the same boat uses 20 gallons an hour when it is running at 3/4 throttle, how many fewer gallons are used per hour at 1/4 than at 3/4 throttle?",C,multiply and multiply;;add and divide;;divide and subtract;;subtract and add,
398,Necessary Arithmetic Operations Test,RG3,At present Mrs. Gonzalez receives an annual interest of $42 from a $910 investment. She wants to increase her investment so that she will get $437 interest annually. What is the total amount that she must have invested at the same rate of interest?,A,divide and divide;;subtract and divide;;multiply and subtract;;add and multiply,
399,Necessary Arithmetic Operations Test,RG3,A motorist spent $31.20 for gasoline in the first 4 days of a 20 day trip. At this rate what will his gasoline expenditure be for the entire trip?,B,multiply and add;;divide and multiply;;add and divide;;subtract and multiply,
400,Nonsense Syllogisms Test,RL1,All birds have purple tails. All cats are birds. Therefore all cats have purple tails.,A,True;;False,
401,Nonsense Syllogisms Test,RL1,No singer is a pogo stick. All pogo sticks are movie stars. Therefore no singer is a movie star.,B,True;;False,
402,Nonsense Syllogisms Test,RL1,All cars have sails. Some swimming pools are cars. Therefore some swimming pools have sails.,A,True;;False,
403,Nonsense Syllogisms Test,RL1,No chipmunks are clowns. Some mushrooms are chipmunks. Therefore some mushrooms are not clowns.,A,True;;False,
404,Nonsense Syllogisms Test,RL1,No skunks have green toes. All skunks are pigs. Therefore no pig has green toes.,B,True;;False,
405,Nonsense Syllogisms Test,RL1,All horses have wings. No turtle has wings. Therefore no turtle is a horse.,A,True;;False,
406,Nonsense Syllogisms Test,RL1,No hummingbirds fly. Some tractors fly. Therefore some tractors are not humingbirds.,A,True;;False,
407,Nonsense Syllogisms Test,RL1,All apes are houseflies. Some houseflies are not snails. Therefore some apes are not snails.,B,True;;False,
408,Nonsense Syllogisms Test,RL1,Some dogs like to sing. All dogs are snowdrifts. Therefore some snowdrifts like to sing.,A,True;;False,
409,Nonsense Syllogisms Test,RL1,All doctors are sea horses. Some doctors are tornadoes. Therefore some tornadoes are sea horses.,A,True;;False,
410,Nonsense Syllogisms Test,RL1,Some people who like Alice do not like Robert. Everyone who likes Sue likes Alice. Therefore some people who like Robert do not like Sue.,B,True;;False,
411,Nonsense Syllogisms Test,RL1,"All trains are coal mines. Nothing above 5,000 feet is a train. Therefore no coal mine is above 5,000 feet.",B,True;;False,
412,Nonsense Syllogisms Test,RL1,Some men are purple. Everything which is purple is a horse. Therefore some horses are men.,A,True;;False,
413,Nonsense Syllogisms Test,RL1,Some dogs are seals. Some seals bark.T herefore some dogs bark.,B,True;;False,
414,Nonsense Syllogisms Test,RL1,All elephants are pink. This animal is pink. Therefore this animal is an elephant.,B,True;;False,
415,Nonsense Syllogisms Test,RL1,No one with a pink nose can be president. All men have pink noses. Therefore no man can be president.,A,True;;False,
416,Nonsense Syllogisms Test,RL1,All alligators are art collectors. Some art collectors live in caves. Therefore some alligators live in caves.,B,True;;False,
417,Nonsense Syllogisms Test,RL1,No cats are electrified. All ghosts are electrified. Therefore no ghost is a cat.,A,True;;False,
418,Nonsense Syllogisms Test,RL1,All birds are snakes. No bird is left-handed. Therefore nothing that is left-handed is a snake.,B,True;;False,
419,Nonsense Syllogisms Test,RL1,All lions are lavender. Some cowards are not lavender. Therefore some cowards are not lions.,A,True;;False,
420,Nonsense Syllogisms Test,RL1,All ice skates are totem poles. No totem pole snores. Therefore nothing that snores is an ice skate.,A,True;;False,
421,Nonsense Syllogisms Test,RL1,Some birds are pink. All hurricanes are pink. Therefore some birds are hurricanes.,B,True;;False,
422,Nonsense Syllogisms Test,RL1,All monkeys are pineapples. All pineapples have wings and all birds have a tail and wings. Therefore all monkeys have a tail.,B,True;;False,
423,Nonsense Syllogisms Test,RL1,No onions are parsnips. Some parsnips are tangerines. Therefore some tangerines are not onions.,A,True;;False,
424,Nonsense Syllogisms Test,RL1,Some kettles are giraffes. All zebras are kettles. Therefore some giraffes are zebras.,B,True;;False,
425,Nonsense Syllogisms Test,RL1,All dogs are ink bottles. Some ink bottles are squirrels. Therefore some squirrels are dogs.,B,True;;False,
426,Nonsense Syllogisms Test,RL1,Some people in our town are not famous. Everyone in our town is rich. Therefore some rich people are not famous.,A,True;;False,
427,Nonsense Syllogisms Test,RL1,No one who has green hair is a teenager. Some people who have green hair drink milk. Therefore some people who drink milk are not teenagers.,A,True;;False,
428,Nonsense Syllogisms Test,RL1,Los Angeles has fewer people than Detroit. Detroit has more people than East Overshoe. Therefore East Overshoe has more people than Los Angeles.,B,True;;False,
429,Nonsense Syllogisms Test,RL1,Some soldiers who were in the Civil War used green peaches for gunpowder. This soldier uses green peaches for gunpowder. Therefore he must have been in the Civil War.,B,True;;False,
430,Inference Test,RL3,More fatal accidents occur on highways after dark than during daylight hours.,C,"Darkness causes many accidents.;;A decrease in the volume of traffic tends to increase fatal accidents.;;The chance of being killed in an automobile accident is lower during the day than it is at night.;;There are more fatal accidents after dark since drivers tend to be more tired.;;After dark, drivers frequently have accidents when they are blinded by the lights of oncoming cars.",
431,Inference Test,RL3,One year a particular farmer's stand of wheat yielded 40 bushels per acre.,B,"The farmer's land is extremely fertile.;;The farmer has raised wheat on this land.;;The weather that year was unfavorable for growing wheat.;;Forty bushels per acre is a high yield.;;The field would be more suitable for some other crop.",
432,Inference Test,RL3,"The Pacific sea otter has the most beautiful and valuable fur in the world. Between 1725 and 1910 the otter was exploited commercially. In order to protect the otter from extinction, a 1910 international treaty outlawed otter hunting.",D,"Many people were greedy for the fur, and they competed bitterly for it.;;Today, no amount of money can purchase a coat of this valuable fur.;;The sea otters were pushed so close to extinction that even today any major disease or serious poaching could wipe them out.;;By the beginning of this century, the sea otter's valuable fur had endangered its survival.;;Between 1725 and 1910 more sea otters were caught than any other fur-bearing animal.",
433,Inference Test,RL3,"Recently, it has been discovered that it is possible to rid an area of starlings if a recording of a starling in distress is played over loud-speakers for several evenings.",A,"One starling control technigue uses recordings of starlings in distress.;;When starlings hear the distress calls of other starlings, they flee.;;Starlings have been multiplying and spreading at an appalling rate.;;The starling control problem could be solved if such recordings were used in enough places.;;The best way to control starlings is to frighten them.",
434,Inference Test,RL3,"The combined presence of carbon, water, and temperatures at which water is ordinarily a liquid are essential to life on earth.",C,Life on the moon seems impossible since the moon has no water.;;The only possible components of living things are the elements known to us.;;All living things on earth use carbon.;;The conditions given in the statement are the only ones that are essential to life on earth.;;Living things are resistant to large temperature changes.,
435,Inference Test,RL3,"On the average, U.S. citizens are taller today than they were 100 years ago.",E,Large numbers of tall people have immigrated over the past 100 years.;;The taller men have tended to marry the taller women.;;Tall parents have taller children than short parents have.;;People's diets are better today.;;John is probably taller than his grandfather.,
436,Inference Test,RL3,Life expectancy tables show that one out of each 100 people in the U.S. will live to be more than 95 years old and 54 will live to be at least 68.,A,Less than half of the U.S. population is expected to die before the age of 68.;;Women have a greater life expectancy than men.;;Most men who live to be 68 will live to be 95.;;Living to be very old is the result of having a long life expectancy.;;The average person will not live to be 68.,
437,Inference Test,RL3,Excavations at the ruins of the ancient temple called Stonehenge indicate the temple was built upon a site previously used by two other primitive civilizations. It has been estimated that the temple was constructed between 1500 and 1400 B.C.,C,The two earlier civilizations used this temple as a common meeting place.;;Two earlier temples had been erected ont the site.;;The first of the primitive civilizations used this site before 1400 B.C.;;Stonehenge was built by a primitive civilization known as the Druids.;;Parts of three temples previously on the site have been excavated.,
438,Inference Test,RL3,"The salt deposits at Natrium, which are at a depth of 6,800 feet, are in the same stratum that runs under Cleveland at a depth of 1,000 feet. This stratum gradually deepens in a southeasterly direction from Cleveland.",B,"Cleveland lies to the northwest of Natrium.;;One of the strata that run beneath both Natrium and Cleveland has salt deposits in it.;;Strata which have salt deposits are usually at a depth of at least 1,000 feet.;;There are salt deposits from Cleveland to Natrium.;;The altitude of Cleveland is probably greater than that of Natrium.",
439,Inference Test,RL3,Most students who cheat on exams are caught.,E,School authorities deal effectively with cheaters.;;Most students who cheat on exams are punished.;;Cheaters deserve to be punished.;;Cheaters are always found out.;;Some cheaters are never discovered.,
440,Inference Test,RL3,Today it generally costs more to build a house than it cost to build one 20 years ago.,A,Building costs have risen during the past 20 years.;;Most houses that people are building today are larger than the ones built 20 years ago.;;Builders are using more expensive materials today.;;People are equipping new houses with more expensive appliances.;;The cost of living has risen over the past 20 years.,
441,Inference Test,RL3,"A few small mammals can hear frequencies up to and above 30,000 cycles per second. The bat is sensitive to frequencies as high as 100,000 cycles per second.",E,"Most animals can hear frequencies which are as high as 30,000 cycles per second.;;Bats are not very sensitive to low frequencies.;;The smaller the animal, the higher the frequencies that it can hear.;;Only the bat can hear frequencies above 30,000 cycles per second.;;A bat's ears are more sensitive to high frequencies than are the ears of most small mammals.",
442,Inference Test,RL3,"All human beings fall into four main groups according to the composition of their blood: O, A, B, and AB. Knowledge of these blood types is important for transfusions.",D,The blood type is determined by genes.;;Persons of group AB can receive blood from any other type.;;Blood transfusions between members of the same group are always safe.;;Certain percentages of all people belong to each type.;;Blood from persons of group O can safely be given to persons of any group.,
443,Inference Test,RL3,"The painted vases, friezes, and other remains, which have been found in the ruins of the Minoan civilization of ancient Crete, give the impression of a happy, aristocratic culture.",B,Artistic achievement is the true measure of cultural development.;;Something can be learned about a society from its works of art.;;Written records are the most valuable source of human knowledge.;;The Minoans did not know the art of writing.;;An aristocratic society is not likely to be concerned with transmitting its culture to future generations.,
444,Inference Test,RL3,"A car, driven by a man who had been drinking, was involved in an accident with a speeding truck.",B,The accident probably could have been avoided if the man had not been drinking.;;The cause of the accident might have been liquor or speed.;;The car was probably travelling too fast as well.;;Accidents are caused by reckless driving.;;Trucks should not travel so fast.,
445,Inference Test,RL3,A squid travels by jet propulsion. It takes in water by opening the muscular mantle which surrounds its body. Then the squid moves by squirting the water out through a powerful siphon.,C,"The squid’s jet propulsion enables it to overtake nearly anything that swims.;;The squid's mantle has ten muscular tentacles.;;The stream of water provides the thrust which moves the squid.;;The squid is propelled backward through the water.;;Most squid are active, highly mobile animals of aggressive habits.",
446,Inference Test,RL3,The world’s pupulation is increasing at a tremendous rate but the supply of water is remaining constant.,A,"The world is becoming more crowded.;;The standard of living will decline in the future.;;In the future, few people will have enough to drink.;;In the future, it will be necessary to use less water for washing.;;The population is becoming denser where there is a good supply of water.",
447,Inference Test,RL3,Skin darkness and color depend on the concentration and color of pigment particles in pigment-bearing cells.,E,The number of pigment particles in a cell remains constant.;;A tan results when new pigment particles are produced.;;The cells with pigment are found in the deeper skin layers.;;Pigment particles are not uniformly distributed in the body.;;Some skin cells contain relatively few pigment particles.,
448,Inference Test,RL3,During the Italian Renaissance most naturalists were artists as well.,B,"Leonardo de Vinci, a Renaissance artist, made many scientific observations.;;During the Renaissance there was a very close connection between the development of biological sciences and painting.;;Renaissance artists and naturalists were trained both in analytic thought and realism.;;Most artists of the Renaissance also became naturalists since it was too difficult to make a living through art alone.;;The progress of natural science spurred Renaissance artists to increased activity so that the esthetic needs of society could be satisfied.",
449,Inference Test,RL3,The wave lengths of light which are reflected from an object are what one sees and describes as the color of the object. The other visible wave lengths are absorbed by the object.,C,"Black is the total absorption of all colors.;;An infrared object reflects all wave lengths except the infrared wave lengths.;;A ""red"" object reflects only the ""red"" wave lengths.;;An object appears white when the wave lengths of the lightest colors are absorbed.;;A ""white"" object reflects all colors.",
450,Deciphering Languages,RL4,white sheep=,B,white sheep=;;dag kip;;tin kip;;stam dag;;bud tin;;tin bud,
451,Deciphering Languages,RL4,black dog=,E,black dog=;;stam dag;;dag kip;;tin kip;;kip bud;;dag bud,
452,Deciphering Languages,RL4,tin stam=,A,tin stam=;;white cow;;black sheep;;white sheep;;black dog;;black cow,
453,Deciphering Languages,RL4,large cold river=,B,large cold river=;;\bar{W};;W*;;\underline{w*};;U*;;\bar{U},
454,Deciphering Languages,RL4,\bar{u}=,D,\bar{u}=;;wide shallow lake;;large cold lake;;small cold river;;small shallow lake;;large shallow lake,
455,Deciphering Languages,RL4,U*=,C,U*=;;large cold river;;small cold river;;large cold lake;;large shallow lake;;small deep lake,
456,Deciphering Languages,RL4,old green lamps=,C,old green lamps=;;)WJ;;VHB;;(JO;;(HB;;NHB,
457,Deciphering Languages,RL4,three brown chairs=,A,three brown chairs=;;NHB;;(WB;;(NH;;)HO;;VJD,
458,Deciphering Languages,RL4,)WJ=,B,)WJ=;;three yellow lamps;;four new lamps;;new green lamps;;two brown chairs;;foue old chairs,
459,Deciphering Languages,RL4,three new green lamps=,B,three new green lamps=;;(WHB;;)NJO;;)VJD;;(VJD;;)WHB,
460,Deciphering Languages,RL4,four old brown chairs=,E,four old brown chairs=;;)NHO;;)VJD;;(HWB;;)JVO;;(WHB,
461,Deciphering Languages,RL4,(VJD=,B,(VJD=;;four new green chairs;;two old yellow lamps;;four new brown chairs;;three new brown lamps;;three new green chairs,
462,Deciphering Languages,RL4,good man=,A,good man=;;AI;;VI;;V*;;Al;;IV,
463,Deciphering Languages,RL4,bad music=,D,bad music=;;Vl;;lV;;AI;;V*;;Al,
464,Deciphering Languages,RL4,Al=,C,Al=;;bad music;;good music;;good bird;;bad bird;;good man,
465,Deciphering Languages,RL4,large red melon=,B,large red melon=;;mush gid too;;wonk gid kal;;wonk too gid;;wonk gid too;;mush gid mel,
466,Deciphering Languages,RL4,small green pepper=,B,small green pepper=;;faf gid too;;faf mel too;;faf gid kal;;kal gid faf;;kal faf gid,
467,Deciphering Languages,RL4,mush gid too=,D,mush gid too=;;large red melon;;large red pepper;;small green pepper;;large green tomato;;large green pepper,
468,Deciphering Languages,RL4,small cages=,C,small cages=;;lat dren pop;;pop cue mit;;lat dren popo;;lat blet popo;;popo lob lat,
469,Deciphering Languages,RL4,large square boxes=,B,large square boxes=;;lat cue pop;;mit blet cue;;mit cue pop;;bif cue blet;;bif lob pop,
470,Deciphering Languages,RL4,lat lob po=,E,lat lob po=;;three square boxes;;two round rooms;;three round rooms;;three square cages;;two round cages,
471,Deciphering Languages,RL4,small square boxes=,D,small square boxes=;;lat dren cue pop;;pop cue dren lat;;bif lob blet pop;;mit dren cue po;;mit dren lob popo,
472,Deciphering Languages,RL4,large round rooms=,A,large round rooms=;;bif blet lob popo;;dren lat lob mit;;bif blet cue popo;;lat dren cue pop;;lat dren lob po,
473,Deciphering Languages,RL4,lat blet lob pop=,C,lat blet lob pop=;;two large round rooms;;two small square rooms;;three large round cages;;three small square boxes;;four small round cages,
474,Vocabulary Test I,V1,airtight,C,firm;;light;;hermetically sealed;;plane sick,
475,Vocabulary Test I,V1,peddle,D,tattle;;cheat;;misrepresent;;sell,
476,Vocabulary Test I,V1,raider,B,frontiersman;;plunderer;;murderer;;cynic,
477,Vocabulary Test I,V1,energetically,D,inspiringly;;skillfully;;delightfully;;vigorously,
478,Vocabulary Test I,V1,implicate,A,involve;;remove;;retaliate;;exaggerate,
479,Vocabulary Test I,V1,gloaming,C,autumn;;midnight;;twilight;;daybreak,
480,Vocabulary Test I,V1,legibleness,C,crookedness;;amity;;plainness;;carelessness,
481,Vocabulary Test I,V1,laceration,A,cut;;oration;;tumor;;flogging,
482,Vocabulary Test I,V1,jollification,B,capitulation;;merrymaking;;emancipation;;teasing,
483,Vocabulary Test I,V1,willowy,A,lithe;;windy;;quiet;;fickle,
484,Vocabulary Test I,V1,feline,D,guileless;;fabulous;;equine;;catlike,
485,Vocabulary Test I,V1,dispiritedly,D,neglectfully;;conspicuously;;dishonorably;;dejectedly,
486,Vocabulary Test I,V1,intricacy,B,delicacy;;complexity;;invisibility;;hostility,
487,Vocabulary Test I,V1,excerpt,B,accept;;extract;;curtail;;deprive,
488,Vocabulary Test I,V1,arrogance,C,contrariness;;insubordination;;haughtiness;;vivacity,
489,Vocabulary Test I,V1,gallivant,B,serenade;;gad about;;plunder;;espouse,
490,Vocabulary Test I,V1,sheik,D,priest;;casque;;shepherd;;chief,
491,Vocabulary Test I,V1,exorbitance,A,excessiveness;;dissidence;;unanimity;;gaiety,
492,Vocabulary Test I,V1,chef,C,cheese;;style;;head cook;;candle,
493,Vocabulary Test I,V1,milestone,A,marker;;plant;;soft music;;grindstone,
494,Vocabulary Test I,V1,chowder,D,dog;;chemical;;pigment;;stew,
495,Vocabulary Test I,V1,emancipator,B,theorist;;liberator;;prophet;;spy,
496,Vocabulary Test I,V1,consultative,C,monitory;;conservative;;advisory;;narrative,
497,Vocabulary Test I,V1,emergence,D,laziness;;identity;;contrast;;coming forth,
498,Vocabulary Test I,V1,sheepfold,C,blanket;;warm coat;;sheeppen;;crooked stick,
499,Vocabulary Test I,V1,ignoramus,D,monster;;gossip;;dandy;;dunce,
500,Vocabulary Test I,V1,calamitous,C,clamorous;;discontented;;disastrous;;uncouth,
501,Vocabulary Test I,V1,furlough,A,leave of absence;;garden;;foot soldier;;timerbland,
502,Vocabulary Test I,V1,incubate,D,inform;;anticipate;;burn;;brood,
503,Vocabulary Test I,V1,incessantness,B,hopelessness;;continuousness;;inclination;;rashness,
504,Vocabulary Test I,V1,blithesome,B,morbid;;cheery;;blessed;;venturesome,
505,Vocabulary Test I,V1,devitalize,B,eat;;deaden;;soften;;wave,
506,Vocabulary Test I,V1,exonerate,D,betray;;transgress;;exult;;vindicate,
507,Vocabulary Test I,V1,decadence,A,decline;;decision;;color;;joy,
508,Vocabulary Test I,V1,ungainly,C,cheap;;stupid;;clumsy;;hazardous,
509,Vocabulary Test I,V1,pestilential,A,malignant;;preparing;;boisterous;;yearly,
510,Vocabulary Test II,V2,handicraft,D,cunning;;fast boat;;utility;;manual skill;;guild,
511,Vocabulary Test II,V2,resistant,E,confusing;;conjunctive;;systematic;;assisting;;opposing,
512,Vocabulary Test II,V2,ejection,B,restoration;;expulsion;;reformation;;bisection;;exposition,
513,Vocabulary Test II,V2,yawl,D,tropical strom;;foghorn;;carouse;;sailboat;;turn,
514,Vocabulary Test II,V2,listless,C,aggressive;;adaptable;;indifferent;;sorrowful;;ugly,
515,Vocabulary Test II,V2,acceptable,B,affected;;suitable;;attractive;;genial;;noteworthy,
516,Vocabulary Test II,V2,unobservant,C,analytic;;conclusive;;heedless;;uninformed;;timid,
517,Vocabulary Test II,V2,perambulator,C,coffeepot;;drunkard;;baby carriage;;liar;;camel,
518,Vocabulary Test II,V2,masticate,A,chew;;massage;;manufacture;;create;;pollute,
519,Vocabulary Test II,V2,poignancy,D,peignoir;;gloominess;;keenness;;gluttony;;barony,
520,Vocabulary Test II,V2,salaam,D,salivation;;salmon;;salutation;;ransom;;brigand,
521,Vocabulary Test II,V2,compatible,B,abridged;;congenial;;compelling;;related;;combined,
522,Vocabulary Test II,V2,inclement,D,balmy;;happy;;righteous;;severe;;apprehensive,
523,Vocabulary Test II,V2,access,C,abundance;;evaluation;;approach;;extremes;;foes,
524,Vocabulary Test II,V2,bland,C,disagreeable;;pale;;soothing;;empty;;musical,
525,Vocabulary Test II,V2,collusion,D,nerve;;rest;;prayer;;conspiracy;;disguise,
526,Vocabulary Test II,V2,degrade,A,lower in rank;;bend downward;;disagree;;sort;;uplift,
527,Vocabulary Test II,V2,evolve,A,develop gradually;;spin;;end suddenly;;implicate;;include,
528,Vocabulary Test II,V2,dreg,B,pulled;;worthless leftover;;wooden pin;;wheel spoke;;liquid,
529,Vocabulary Test II,V2,crescendo,E,repeat;;treble clef;;decrease in time;;eighth note;;increase in loudness,
530,Vocabulary Test II,V2,trilogy,E,set of four;;a pair;;vibrations;;interjections;;set of three,
531,Vocabulary Test II,V2,budget,E,civil government;;capital punishment;;calendar;;bulletin;;financial plan,
532,Vocabulary Test II,V2,gritty,D,frigid;;windy;;adhesive;;granular;;inwieldy,
533,Vocabulary Test II,V2,alignment,A,formation;;accusation;;emblem;;brightness;;buoyant,
534,Vocabulary Test II,V2,morbid,C,moral;;attractive;;gruesome;;caustic;;mysterious,
535,Vocabulary Test II,V2,malignant,D,deliberate;;superior;;delirious;;malicious;;fragrant,
536,Vocabulary Test II,V2,hauteur,B,discordancy;;arrogance;;languor;;ignorance;;utility,
537,Vocabulary Test II,V2,nihilism,C,psychology;;optimism;;anarchism;;biology;;chauvinism,
538,Vocabulary Test II,V2,insipid,E,benign;;changeable;;poisonous;;colorless;;tasteless,
539,Vocabulary Test II,V2,droll,E,serious;;argument;;dwarf;;brogue;;laughable,
540,Vocabulary Test II,V2,complacent,B,friendly;;smug;;jealous;;angry;;uncivil,
541,Vocabulary Test II,V2,archaeology,B,obsolete language;;study of ancient cultures;;architectural structure;;lineage;;study of rock formations,
542,Vocabulary Test II,V2,canvass,E,crack;;flower;;elect;;wild bird;;examine,
543,Vocabulary Test II,V2,correlate,B,ceremony of crowning;;relate closely;;distant relative;;overweight;;group of soldiers,
544,Vocabulary Test II,V2,edifice,D,small insect;;heir;;front;;large building;;learning,
545,Vocabulary Test II,V2,flabby,A,lacking firmness;;giddy;;talkative;;noisy and boastful;;affluent,
546,Extended Range Vocabulary Test,V3,cottontail,E,squirrel;;poplar;;boa;;marshy plant;;rabbit,
547,Extended Range Vocabulary Test,V3,marketable,D,partisan;;jocular;;marriageable;;salable;;essential,
548,Extended Range Vocabulary Test,V3,boggy,C,afraid;;false;;marshy;;dense;;black,
549,Extended Range Vocabulary Test,V3,gruesomeness,E,blackness;;falseness;;vindictiveness;;drunkenness;;ghastliness,
550,Extended Range Vocabulary Test,V3,loathing,C,diffidence;;laziness;;abhorrence;;cleverness;;comfort,
551,Extended Range Vocabulary Test,V3,bantam,A,fowl;;ridicule;;cripple;;vegetable;;ensign,
552,Extended Range Vocabulary Test,V3,evoke,E,wake up;;surrender;;reconnoiter;;transcend;;call forth,
553,Extended Range Vocabulary Test,V3,unobtrusive,E,unintelligent;;epileptic;;illogical;;lineal;;modest,
554,Extended Range Vocabulary Test,V3,terrain,D,ice cream;;final test;;tractor;;area of ground;;weight,
555,Extended Range Vocabulary Test,V3,capriciousness,C,stubbornness;;courage;;whimsicality;;amazement;;greediness,
556,Extended Range Vocabulary Test,V3,maelstrom,B,slander;;whirlpool;;enmity;;armor;;majolica,
557,Extended Range Vocabulary Test,V3,tentative,D,critical;;conclusive;;authentic;;provisional;;apprehensive,
558,Extended Range Vocabulary Test,V3,placate,E,rehabilitate;;plagiarize;;depredate;;apprise;;conciliate,
559,Extended Range Vocabulary Test,V3,surcease,B,enlightenment;;cessation;;inattention;;censor;;substitution,
560,Extended Range Vocabulary Test,V3,apathetic,B,wandering;;impassive;;hateful;;prophetic;;overflowing,
561,Extended Range Vocabulary Test,V3,paternoster,E,paternalism;;patricide;;malediction;;benediction;;prayer,
562,Extended Range Vocabulary Test,V3,opalescence,D,opulence;;senescence;;bankruptcy;;iridescence;;assiduity,
563,Extended Range Vocabulary Test,V3,lush,B,stupid;;luxurious;;hazy;;putrid;;languishing,
564,Extended Range Vocabulary Test,V3,curtailment,C,expenditure;;abandonment;;abridgment;;improvement;;forgery,
565,Extended Range Vocabulary Test,V3,perversity,D,adversity;;perviousness;;travesty;;waywardness;;gentility,
566,Extended Range Vocabulary Test,V3,calumnious,C,complimentary;;analogous;;slanderous;;tempestuous;;magnanimous,
567,Extended Range Vocabulary Test,V3,illiberality,A,bigotry;;imbecility;;illegibility;;cautery;;immaturity,
568,Extended Range Vocabulary Test,V3,clabber,C,rejoice;;gossip;;curdle;;crow;;hobble,
569,Extended Range Vocabulary Test,V3,sedulousness,A,diligence;;credulousness;;seduction;;perilousness;;frankness,
570,Extended Range Vocabulary Test,V3,shortcake,B,condiment;;pastry;;fruit;;sweetmeat;;vegetable,
571,Extended Range Vocabulary Test,V3,hardtack,E,nail;;textile;;weapon;;wood;;biscuit,
572,Extended Range Vocabulary Test,V3,commendable,E,pleasurable;;charitable;;luctrative;;proscriptive;;laudable,
573,Extended Range Vocabulary Test,V3,nonchalant,D,sarcastic;;discourteous;;noble;;unconcerned;;unsophisticated,
574,Extended Range Vocabulary Test,V3,coloration,A,pigmentation;;alternation;;configuration;;prevention;;taint,
